Unnamed: 0,id,title,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_score,,history,sport,war,horror,romance,crime,reality,music,comedy,thriller,european,family,fantasy,western,animation,documentation,scifi,drama,action
2129,tm332071,Velvet Buzzsaw,2019,R,113,"['thriller', 'horror', 'comedy']",['US'],,5.7,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2130,tm943774,The Old Ways,2020,R,90,"['fantasy', 'horror', 'thriller', 'drama']",['US'],,5.4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2131,tm824488,The Art of Incarceration,2019,,90,['documentation'],['AU'],,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2132,tm428557,The Laundromat,2019,R,96,"['drama', 'history', 'comedy', 'crime']",['US'],,6.3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2133,tm878333,Pokémon the Movie: Secrets of the Jungle,2020,,99,"['family', 'fantasy', 'animation', 'action', 'scifi']",['JP'],,6.4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
2134,tm893480,Project Power,2020,R,113,"['crime', 'scifi', 'action', 'thriller']",['US'],,6.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
2135,tm413660,In the Tall Grass,2019,,102,"['drama', 'thriller', 'scifi', 'horror']","['CA', 'US']",,5.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2136,tm820190,#Alive,2020,,98,"['horror', 'thriller', 'action', 'drama']",['KR'],,6.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2137,tm853953,Tremors: Shrieker Island,2020,PG-13,103,"['action', 'horror']",['US'],,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2138,tm464662,Tread,2020,,88,"['crime', 'documentation']",['US'],,7.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2139,tm455568,Paddleton,2019,R,89,"['drama', 'comedy']",['US'],,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2140,tm471967,Lost Girls,2020,R,95,"['thriller', 'drama', 'crime']",['US'],,6.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2141,tm447788,Fyre,2019,,98,"['documentation', 'crime', 'music']",['US'],,7.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2142,tm361998,The Wolf's Call,2019,,115,"['thriller', 'action', 'scifi', 'war', 'drama', 'european']",['FR'],,6.9,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
2143,tm451078,Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019,PG,98,"['animation', 'action', 'fantasy', 'family']",['JP'],,5.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
2144,tm414341,The Red Sea Diving Resort,2019,R,129,"['history', 'drama', 'thriller']","['CA', 'US']",,6.6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2145,tm450375,Thackeray,2019,,139,"['drama', 'history', 'action']",['IN'],,5.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2146,tm437221,Charlie Says,2019,R,104,"['drama', 'documentation', 'crime']",['US'],,5.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
2147,tm845496,Crip Camp: A Disability Revolution,2020,R,107,"['documentation', 'history']",['US'],,7.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2148,tm449105,Polar,2019,R,118,"['action', 'drama', 'crime', 'thriller', 'european']","['DE', 'US']",,6.3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
2149,tm418847,The Silence,2019,PG-13,90,"['drama', 'thriller', 'fantasy', 'horror', 'scifi', 'european']",['DE'],,5.3,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0
2150,tm498803,Spenser Confidential,2020,R,111,"['action', 'comedy', 'drama', 'thriller', 'crime']",['US'],,6.2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2151,tm819950,Anima,2019,,15,['music'],"['GB', 'CZ', 'FR']",,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2152,tm315255,Ip Man 4: The Finale,2019,PG,107,"['action', 'drama', 'history']","['CN', 'HK']",,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2153,tm853783,David Attenborough: A Life on Our Planet,2020,PG,83,['documentation'],['GB'],,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2154,tm411750,Doom: Annihilation,2019,R,96,"['action', 'scifi', 'thriller', 'horror']",['US'],,3.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2155,tm469991,I Lost My Body,2019,,81,"['fantasy', 'drama', 'romance', 'animation', 'european']",['FR'],,7.5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
2156,tm877681,American Pie Presents: Girls' Rules,2020,R,95,['comedy'],['US'],,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2157,tm434553,Cut Throat City,2020,R,123,"['thriller', 'drama', 'action', 'crime']",['US'],,4.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2158,tm428558,High Flying Bird,2019,,90,"['drama', 'sport']",['US'],,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2159,tm927037,The Water Man,2020,PG,92,"['action', 'thriller', 'drama', 'family', 'fantasy']",['US'],,5.4,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
2160,tm884511,The Lost Husband,2020,PG-13,109,"['romance', 'drama']",['US'],,6.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2161,tm285317,IO,2019,PG-13,96,"['scifi', 'romance', 'drama']",['US'],,4.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2162,tm817709,Rocks,2019,,93,['drama'],['GB'],,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2163,tm845512,Horse Girl,2020,R,104,['drama'],['US'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2164,tm824477,Over the Moon,2020,PG,95,"['comedy', 'family', 'fantasy', 'scifi', 'romance', 'animation']","['CN', 'US']",,6.3,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0
2165,tm927480,Kiss the Ground,2020,,84,['documentation'],['US'],,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2166,tm444247,This Changes Everything,2019,PG,97,['documentation'],['US'],,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2167,tm355783,Eli,2019,R,98,"['horror', 'thriller', 'drama']",['US'],,5.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2168,tm449195,The Boy Who Harnessed the Wind,2019,,113,"['drama', 'history']","['US', 'MW', 'GB']",,7.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2169,tm925486,Jiu Jitsu,2020,R,102,"['action', 'scifi', 'fantasy', 'thriller', 'comedy']","['US', 'CY']",,2.9,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
2170,tm934040,American Murder: The Family Next Door,2020,R,83,"['documentation', 'thriller', 'crime']",['US'],,7.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2171,tm469193,Atlantics,2019,PG-13,106,"['fantasy', 'drama', 'romance']","['BE', 'FR', 'SN']",,6.7,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2172,tm420455,Rim of the World,2019,PG,99,"['scifi', 'action', 'comedy']",['US'],,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2173,tm925584,The Vanished,2020,R,115,"['thriller', 'action', 'crime']",['US'],,5.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2174,tm914535,2 Hearts,2020,PG-13,100,"['drama', 'romance']",['US'],,6.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2175,tm423140,Avengement,2019,,90,"['action', 'crime', 'thriller']",['GB'],,6.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
2176,tm348403,A Shaun the Sheep Movie: Farmageddon,2019,G,87,"['family', 'comedy', 'animation', 'fantasy', 'scifi']","['GB', 'FR']",,6.8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
2177,tm878842,The Edge of All We Know,2020,,99,['documentation'],['US'],,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2178,tm453099,Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese,2019,,142,"['documentation', 'music', 'history']",['US'],,7.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2179,tm446176,American Factory,2019,,110,['documentation'],['US'],,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2180,tm316311,Wasp Network,2020,R,128,"['thriller', 'drama', 'crime']","['BR', 'FR', 'ES', 'BE']",,5.9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2181,tm375883,Klaus,2019,PG,96,"['fantasy', 'comedy', 'family', 'animation', 'european']",['ES'],,8.1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
2182,tm974366,We Can Be Heroes,2020,PG,97,"['fantasy', 'drama', 'family', 'action', 'comedy']",['US'],,4.7,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1
2183,tm443179,All the Bright Places,2020,,108,"['romance', 'drama']",['US'],,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2184,tm498034,The Last Blockbuster,2020,,86,['documentation'],['US'],,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2185,tm446609,The Great Hack,2019,,114,"['documentation', 'history']",['US'],,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2186,tm810547,Night in Paradise,2020,,131,"['thriller', 'drama', 'action', 'crime']",['KR'],,6.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
2187,tm919864,The Disciple,2020,,128,"['drama', 'music']",['IN'],,7.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2188,tm827508,The Boys in the Band,2020,R,121,['drama'],['US'],,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2189,tm845415,Miss Americana,2020,R,85,"['music', 'documentation']",['US'],,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2190,tm822246,The Forty-Year-Old Version,2020,R,123,"['comedy', 'drama', 'music']",['US'],,7.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
2191,tm948128,Audrey,2020,PG,100,"['documentation', 'history']","['US', 'CH']",,7.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2192,tm828069,Calm with Horses,2020,,100,"['crime', 'drama']","['IE', 'GB']",,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2193,tm935309,Skylines,2020,R,113,"['scifi', 'action']","['FR', 'LT', 'GB']",,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2194,tm458467,Girl on the Third Floor,2019,,93,"['horror', 'thriller', 'drama']",['US'],,4.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2195,tm426638,Vita & Virginia,2019,,110,"['drama', 'romance', 'european']","['GB', 'IE']",,5.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2196,tm852996,Captain Underpants: Epic Choice-o-rama,2020,,37,"['comedy', 'fantasy', 'family', 'animation', 'action', 'scifi']",['US'],,6.4,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1
2197,tm464557,The Perfect Date,2019,PG-13,93,"['romance', 'comedy']",['US'],,5.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2198,tm554944,Love Wedding Repeat,2020,,100,"['comedy', 'romance']","['GB', 'IT']",,5.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2199,tm845437,Disclosure,2020,,107,['documentation'],['US'],,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2200,tm463385,Framing John DeLorean,2019,,109,"['drama', 'documentation']",['US'],,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2201,tm856375,The Decline,2020,R,83,"['thriller', 'action']",['CA'],,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2202,tm822907,Patsy & Loretta,2019,,88,"['music', 'drama']",['US'],,6.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2203,tm952590,What Lies Below,2020,,87,"['horror', 'thriller', 'scifi']",['US'],,4.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2204,tm918706,The Sleepover,2020,,103,"['action', 'comedy', 'family']",['US'],,5.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2205,tm910040,Milkwater,2020,,102,"['comedy', 'drama']",['US'],,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2206,tm831061,Magamuni,2019,PG-13,157,"['drama', 'thriller', 'crime']",['IN'],,7.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2207,tm827216,Bill Burr: Paper Tiger,2019,,67,['comedy'],"['GB', 'US']",,8.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2208,tm497383,Sergio,2020,R,118,"['drama', 'history', 'romance', 'documentation']","['JO', 'TH', 'US', 'AL']",,6.2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2209,tm475252,The Lift Boy,2019,,107,"['drama', 'comedy']",['IN'],,7.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2210,tm887450,Made You Look: A True Story About Fake Art,2020,,96,"['documentation', 'crime']",['CA'],,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2211,tm898474,The Swarm,2020,,101,"['horror', 'drama', 'fantasy', 'european']",['FR'],,5.3,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2212,tm852097,A Whisker Away,2020,,104,"['fantasy', 'drama', 'romance', 'animation', 'family']",['JP'],,6.7,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0
2213,tm471878,Fatima,2020,PG-13,113,"['drama', 'war']","['PT', 'US']",,6.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2214,tm827142,Dave Chappelle: Sticks & Stones,2019,R,65,['comedy'],['US'],,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2215,tm828317,Tell Me Who I Am,2019,,85,"['thriller', 'documentation', 'drama']",['GB'],,7.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2216,tm918734,Concrete Cowboy,2020,R,111,"['western', 'drama']","['US', 'GB']",,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2217,tm818502,"Live Twice, Love Once",2019,,101,"['comedy', 'drama', 'european']",['ES'],,7.2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2218,tm926004,The Boss Baby: Get That Baby!,2020,,24,['animation'],['US'],,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2219,tm490222,Uncorked,2020,,104,"['drama', 'comedy']",['US'],,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2220,tm467579,The Last Summer,2019,,109,"['romance', 'comedy']",['US'],,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2221,tm452826,Poms,2019,PG-13,91,"['comedy', 'drama', 'sport']","['GB', 'US']",,6.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2222,tm928541,Barbie: Princess Adventure,2020,G,71,"['animation', 'family']",['US'],,5.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2223,tm858954,Nobody Sleeps in the Woods Tonight,2020,,102,"['horror', 'thriller', 'drama', 'romance', 'fantasy', 'european']",['PL'],,4.9,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
2224,tm845549,The Reason I Jump,2020,,82,"['documentation', 'drama']","['US', 'GB']",,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2225,tm432022,Violet Evergarden: The Movie,2020,PG,140,"['fantasy', 'animation', 'drama', 'romance']",['JP'],,8.3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2226,tm475783,Jo Koy: Comin’ In Hot,2019,,60,['comedy'],['US'],,7.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2227,tm452851,The Operative,2019,,120,"['thriller', 'drama', 'action']","['IL', 'US', 'FR', 'DE']",,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2228,tm465724,See You Yesterday,2019,,86,"['scifi', 'thriller', 'action', 'crime', 'drama']",['US'],,5.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1
2229,tm849005,The Willoughbys,2020,PG,92,"['comedy', 'fantasy', 'animation', 'drama', 'family']",['CA'],,6.3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0
2230,tm451512,Close,2019,R,95,"['action', 'thriller', 'drama']","['US', 'GB']",,5.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
2231,tm369389,The Silence of Others,2019,,95,"['documentation', 'history', 'european']","['US', 'CA', 'FR', 'ES']",,8.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2232,tm933375,Cuties,2020,NC-17,96,"['drama', 'european']",['FR'],,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2233,tm471922,An Easy Girl,2019,,92,"['comedy', 'drama', 'european']",['FR'],,5.6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2234,tm465231,Nate Bargatze: The Tennessee Kid,2019,,60,['comedy'],['US'],,7.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2235,tm922788,The Babysitter: Killer Queen,2020,R,101,"['comedy', 'horror']",['US'],,5.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2236,tm827501,Tall Girl,2019,PG,101,"['comedy', 'drama', 'romance', 'family']",['US'],,5.2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2237,tm936236,Cadaver,2020,,86,"['thriller', 'horror', 'drama']","['FI', 'NO']",,5.1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2238,tm120072,Let It Snow,2019,PG-13,93,"['romance', 'comedy']",['US'],,5.8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2239,tm936396,Holidate,2020,,104,"['romance', 'comedy']",['US'],,6.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2240,tm676311,Sightless,2020,,89,"['drama', 'thriller']",['US'],,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2241,tm464351,The Last Thing He Wanted,2020,R,116,"['thriller', 'crime', 'drama']","['GB', 'US']",,4.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2242,tm493175,ZZ Top: That Little Ol' Band from Texas,2019,,91,"['music', 'documentation']",['GB'],,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2243,tm283581,Super Deluxe,2019,NC-17,176,"['comedy', 'thriller', 'drama', 'action', 'crime']",['IN'],,8.4,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1
2244,tm447439,System Crasher,2019,,118,"['drama', 'european']",['DE'],,7.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2245,tm885775,Unbreakable Kimmy Schmidt: Kimmy vs. the Reverend,2020,PG-13,80,"['comedy', 'scifi', 'romance']",['US'],,6.9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2246,tm835486,Jenny Slate: Stage Fright,2019,,66,"['comedy', 'reality']",['US'],,5.8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2247,tm511940,Lying and Stealing,2019,R,100,"['crime', 'drama', 'comedy']",['US'],,5.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2248,tm837756,I'm No Longer Here,2019,,112,['drama'],"['MX', 'US']",,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2249,tm460829,Children of the Sea,2019,,110,"['thriller', 'animation', 'fantasy', 'action', 'scifi', 'drama', 'family']",['JP'],,6.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1
2250,tm853396,Dragonheart: Vengeance,2020,PG-13,96,"['action', 'european']",['US'],,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2251,tm877456,9to5: The Story of A Movement,2020,,89,"['documentation', 'history']",['US'],,7.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2252,tm459512,To All the Boys: P.S. I Still Love You,2020,PG-13,102,"['romance', 'comedy', 'drama']",['US'],,6.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2253,tm847998,Hubie Halloween,2020,PG-13,103,"['horror', 'comedy', 'thriller', 'fantasy']",['US'],,5.2,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2254,tm931686,Vampires vs. the Bronx,2020,PG-13,86,"['comedy', 'horror']",['US'],,5.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2255,tm461366,The Coldest Game,2019,,104,"['thriller', 'history', 'sport', 'european']",['PL'],,6.2,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2256,tm467299,Anthony Jeselnik: Fire in the Maternity Ward,2019,,64,['comedy'],['US'],,7.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2257,tm855600,The Stand In,2020,R,97,"['comedy', 'drama']",['US'],,4.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2258,tm503508,Earthquake Bird,2019,R,107,"['romance', 'thriller', 'crime', 'drama']","['GB', 'JP']",,5.9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2259,tm824165,Falling Inn Love,2019,,98,"['romance', 'comedy']",['US'],,5.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2260,tm425698,The Wedding Guest,2019,R,96,['thriller'],"['IN', 'GB']",,5.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2261,tm446625,Miles Davis: Birth of the Cool,2019,,116,"['documentation', 'music']",['US'],,7.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2262,tm918701,Don't Listen,2020,,98,"['thriller', 'horror', 'european']",['ES'],,,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
